row_idx,prototype_collection_title,real_mubi_slug,real_collection_title,verification_status,film_title,film_director,film_year,film_country,film_status
3,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",award-winners,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",verified_discrepancy,Close,Lukas Dhont,2022,Belgium,real_but_missing_from_prototype
3,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",award-winners,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",verified_discrepancy,Bacurau,"Kleber Mendonça Filho, Juliano Dornelles",2019,Brazil,real_but_missing_from_prototype
3,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",award-winners,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",verified_discrepancy,Félicité,Alain Gomis,2017,France,real_but_missing_from_prototype
3,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",award-winners,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",verified_discrepancy,Farewell My Concubine,Chen Kaige,1993,"China, Hong Kong",FABRICATED_IN_PROTOTYPE_NOT_REAL
3,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",award-winners,"GOLDEN PALMS, LIONS, AND BEARS, OH MY!: AWARD-WINNING GREATS",verified_discrepancy,Ida,Paweł Pawlikowski,2013,"Poland, Denmark",FABRICATED_IN_PROTOTYPE_NOT_REAL
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Amores Perros,Alejandro González Iñárritu,2000,Mexico,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Kes,Ken Loach,1969,United Kingdom,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,"Paris, Texas",Wim Wenders,1984,West Germany,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Do the Right Thing,Spike Lee,1989,United States,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Secret Agent,Kleber Mendonça Filho,2025,France,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,My Father's Shadow,Akinola Davies Jr.,2025,United Kingdom,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Lizard,Akinola Davies Jr.,2020,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Pictures of Ghosts,Kleber Mendonça Filho,2023,Brazil,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Sentimental Value,Joachim Trier,2025,Norway,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Die My Love,Lynne Ramsay,2025,United States,real_and_in_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Mastermind,Kelly Reichardt,2025,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Crossing,Levan Akin,2024,Sweden,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Elephant Man,David Lynch,1980,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,We Need to Talk About Kevin,Lynne Ramsay,2011,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,River of Grass,Kelly Reichardt,1994,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Night of the Living Dead,George A. Romero,1968,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Driller Killer,Abel Ferrara,1979,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Old Joy,Kelly Reichardt,2006,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Dona Flor and Her Two Husbands,Bruno Barreto,1976,Brazil,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Hot Milk,Rebecca Lenkiewicz,2025,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Pavements,Alex Ross Perry,2024,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Priscilla,Sofia Coppola,2023,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Twin Peaks: A Limited Event Series,David Lynch,2017,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Twin Peaks,David Lynch,1990,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Grand Theft Hamlet,"Pinny Grylls, Sam Crane",2024,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Here After,Magnus von Horn,2015,Sweden,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Girl with the Needle,Magnus von Horn,2024,Denmark,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Substance,Coralie Fargeat,2024,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Nature of Love,Monia Chokri,2023,Canada,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Close,Lukas Dhont,2022,Belgium,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Dammi,Yann Mounir Demange,2023,France,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Aftersun,Charlotte Wells,2022,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Crossing the Bridge - The Sound of Istanbul,Fatih Akin,2005,Germany,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Perfect Days,Wim Wenders,2023,Japan,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,High & Low - John Galliano,Kevin Macdonald,2023,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Decision to Leave,Park Chan-wook,2022,South Korea,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Rotting in the Sun,Sebastián Silva,2023,United States,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Passages,Ira Sachs,2023,France,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Benedetta,Paul Verhoeven,2021,France,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,The Worst Person in the World,Joachim Trier,2021,Norway,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Cow,Andrea Arnold,2021,United Kingdom,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,"Oslo, August 31st",Joachim Trier,2011,Norway,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Reprise,Joachim Trier,2006,Norway,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,"Lingui, the Sacred Bonds",Mahamat-Saleh Haroun,2021,France,real_but_missing_from_prototype
4,FEATURED ON THE MUBI PODCAST,mubi-podcast,FEATURED ON THE MUBI PODCAST,verified_discrepancy,Thelma,Joachim Trier,2017,"Norway, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Amores Perros,Alejandro González Iñárritu,2000,Mexico,real_and_in_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Ghost World,Terry Zwigoff,2001,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Lars and the Real Girl,Craig Gillespie,2007,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Heaven's Gate,Michael Cimino,1980,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,I Am Love,Luca Guadagnino,2009,Italy,real_and_in_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,"The Adventures of Priscilla, Queen of the Desert",Stephan Elliott,1994,Australia,real_and_in_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Adaptation.,Spike Jonze,2002,United States,real_and_in_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Past Lives,Celine Song,2023,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Son of Saul,László Nemes,2015,Hungary,real_and_in_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Secret Agent,Kleber Mendonça Filho,2025,France,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Revanche,Götz Spielmann,2008,Austria,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Married to the Mob,Jonathan Demme,1988,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Great Beauty,Paolo Sorrentino,2013,Italy,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Thelma & Louise,Ridley Scott,1991,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Nickel Boys,RaMell Ross,2024,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Parasite,Bong Joon Ho,2019,South Korea,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Midnight Cowboy,John Schlesinger,1969,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Fargo,Joel Coen,1996,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Silence of the Lambs,Jonathan Demme,1991,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Charade,Stanley Donen,1963,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Sentimental Value,Joachim Trier,2025,Norway,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Magnificent Obsession,Douglas Sirk,1954,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Moonstruck,Norman Jewison,1987,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,When I Saw You,Annemarie Jacir,2012,Palestine,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Irma La Douce,Billy Wilder,1963,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Winter's Bone,Debra Granik,2010,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,45 Years,Andrew Haigh,2015,United Kingdom,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Apartment,Billy Wilder,1960,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Graduate,Mike Nichols,1967,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Elephant Man,David Lynch,1980,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Times of Harvey Milk,Rob Epstein,1984,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Wrestler,Darren Aronofsky,2008,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Babette's Feast,Gabriel Axel,1987,Denmark,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Orlando,Sally Potter,1992,United Kingdom,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Girl with the Needle,Magnus von Horn,2024,Denmark,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Substance,Coralie Fargeat,2024,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Malcolm X,Spike Lee,1992,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Close,Lukas Dhont,2022,Belgium,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Aftersun,Charlotte Wells,2022,United Kingdom,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Perfect Days,Wim Wenders,2023,Japan,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,The Worst Person in the World,Joachim Trier,2021,Norway,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Popeye the Sailor Meets Sindbad the Sailor,Dave Fleischer,1936,United States,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,On Body and Soul,Ildikó Enyedi,2017,Hungary,real_but_missing_from_prototype
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Dancer in the Dark,Lars von Trier,2000,"Denmark, Sweden",FABRICATED_IN_PROTOTYPE_NOT_REAL
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Breaking the Waves,Lars von Trier,1996,"Denmark, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
5,AND THE OSCAR GOES TO...,oscars,AND THE OSCAR GOES TO...,verified_discrepancy,Finding Vivian Maier,"John Maloof, Charlie Siskel",2013,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Lars and the Real Girl,Craig Gillespie,2007,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Shithouse,Cooper Raiff,2020,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,I Am Love,Luca Guadagnino,2009,Italy,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Portrait of a Lady on Fire,Céline Sciamma,2019,France,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Past Lives,Celine Song,2023,United States,real_and_in_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Blazing Sun,Youssef Chahine,1954,Egypt,real_and_in_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Queer,Luca Guadagnino,2024,United States,real_and_in_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Bones and All,Luca Guadagnino,2022,United States,real_and_in_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Undine,Christian Petzold,2020,Germany,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Something Wild,Jonathan Demme,1986,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Wuthering Heights,Andrea Arnold,2011,United Kingdom,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Charade,Stanley Donen,1963,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Our Hospitality,"Buster Keaton, John G. Blystone",1923,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Moonstruck,Norman Jewison,1987,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,45 Years,Andrew Haigh,2015,United Kingdom,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The New Years,Rodrigo Sorogoyen,2024,Spain,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Apartment,Billy Wilder,1960,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Babyteeth,Shannon Murphy,2019,Australia,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Graduate,Mike Nichols,1967,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Dona Flor and Her Two Husbands,Bruno Barreto,1976,Brazil,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Paterson,Jim Jarmusch,2016,France,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Beating Hearts,Gilles Lellouche,2024,France,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Transit,Christian Petzold,2018,Germany,real_and_in_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Watermelon Woman,Cheryl Dunye,1996,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Fallen Leaves,Aki Kaurismäki,2023,Finland,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Ali & Ava,Clio Barnard,2021,United Kingdom,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Matt and Mara,Kazik Radwanski,2024,Canada,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,One Fine Morning,Mia Hansen-Løve,2022,France,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Nature of Love,Monia Chokri,2023,Canada,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Passages,Ira Sachs,2023,France,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,The Worst Person in the World,Joachim Trier,2021,Norway,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Shiva Baby,Emma Seligman,2020,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Time to Love,Metin Erksan,1965,Turkey,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Bergman Island,Mia Hansen-Løve,2021,France,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Matthias & Maxime,Xavier Dolan,2019,Canada,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Within Our Gates,Oscar Micheaux,1920,United States,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,On Body and Soul,Ildikó Enyedi,2017,Hungary,real_but_missing_from_prototype
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Mario,Marcel Gisler,2018,Switzerland,FABRICATED_IN_PROTOTYPE_NOT_REAL
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,End of the Century,Lucio Castro,2019,Argentina,FABRICATED_IN_PROTOTYPE_NOT_REAL
6,IN THE MOOD FOR LOVE,romance,IN THE MOOD FOR LOVE,verified_discrepancy,Wheel of Fortune and Fantasy,Ryusuke Hamaguchi,2021,Japan,FABRICATED_IN_PROTOTYPE_NOT_REAL
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Amores Perros,Alejandro González Iñárritu,2000,Mexico,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Ghost World,Terry Zwigoff,2001,United States,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,The Assistant,Kitty Green,2019,United States,real_and_in_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Swimming Pool,François Ozon,2003,France,real_and_in_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,I Am Love,Luca Guadagnino,2009,Italy,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Titane,Julia Ducournau,2021,France,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,The Handmaiden,Park Chan-wook,2016,South Korea,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Past Lives,Celine Song,2023,United States,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Jerichow,Christian Petzold,2008,Germany,real_and_in_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Phoenix,Christian Petzold,2014,Germany,real_and_in_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Barbara,Christian Petzold,2012,Germany,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,The Great Beauty,Paolo Sorrentino,2013,Italy,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,City Hall,Frederick Wiseman,2020,United States,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Taxi Tehran,Jafar Panahi,2015,Iran,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Parasite,Bong Joon Ho,2019,South Korea,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Neighbouring Sounds,Kleber Mendonça Filho,2012,Brazil,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Uncle Boonmee Who Can Recall His Past Lives,Apichatpong Weerasethakul,2010,Thailand,real_but_missing_from_prototype
7,MODERN MASTERPIECES,modern-masterpieces,MODERN MASTERPIECES,verified_discrepancy,Good Time,"Josh Safdie, Benny Safdie",2017,United States,real_but_missing_from_prototype
